id,date,text,url,views,forwards,replies
346434,,دونالد ترامپ، رییس‌جمهوری آمریکا، در واکنش به حملات جمهوری اسلامی به نفتکش‌ها در تنگه هرمز و همچنین حمله به بحرین و کویت، مقام‌های جمهوری اسلامی را «بیمار» و «کثیف» خواند و گفت: «باید سرطان را از بین برد.» او در دیدار با مارک روته، دبیرکل ناتو، در آنکارا تاکید کرد که «حمله‌ای بسیار شدید» انجام داده است. ترامپ گفت حملات آمریکا «۲۰ برابر شدیدتر» از حملات تلافی‌جویانه جمهوری اسلامی بوده است. 98.6K 09:21 AM,https://t.me/IranintlTV /346434,,,
346433,,دونالد ترامپ، رییس‌جمهوری آمریکا، در پاسخ به سوال خبرنگاران در آنکارا درباره ادامه آتش‌بس میان آمریکا و جمهوری اسلامی، گفت از نظر او این آتش‌بس پایان یافته است و دیگر تمایلی به تعامل با تهران ندارد. ترامپ گفت: «این سوال بسیار جالبی است. از نظر من، آتش‌بس پایان یافته است. دیگر نمی‌خواهم با آن‌ها سروکار داشته باشم.» او افزود با مذاکره‌کنندگان آمریکایی گفت‌وگو خواهد کرد و در عین حال تاکید کرد: «آن‌ها می‌خواهند مذاکره کنند، اما از نظر من، ادامه تعامل با آن‌ها فقط اتلاف وقت است.» آمریکا و ایران ۲۷ خرداد تفاهم‌نامه‌ای امضا کردند که بر اساس آن، درگیری‌های نظامی میان دو کشور متوقف شد و دو طرف متعهد شدند طی یک دوره ۶۰ روزه برای دستیابی به توافقی نهایی و پایدار درباره صلح مذاکره کنند. 98.5K 09:20 AM,https://t.me/IranintlTV /346433,,,
346432,,1:02 یک مخاطب با ارسال ویدیویی به ایران اینترنشنال، ارسال پیامک‌های پرشمار درباره مراسم خاکسپاری علی خامنه‌ای را نشانه ضعف جمهوری اسلامی دانست و خطاب به مردم گفت: «نا امید نشوید و فریب این پروپاگاندا را نخورید. حکومت به فلاکت افتاده و درمانده است.» 95.4K 09:15 AM,https://t.me/IranintlTV /346432,,,
346431,,Forwarded from ایران اینترنشنال ورزشی انتخاب داوران برای مسابقات حساس جام جهانی همواره با حاشیه‌ها و بحث‌های فراوانی همراه بوده است. انتخاب فرانسوا لتکسیه، داور فرانسوی، برای قضاوت دیدار مرحله یک‌هشتم نهایی میان آرژانتین و مصر، موجی از نگرانی را در میان رسانه‌ها و هواداران آرژانتینی ایجاد کرد و پس از بازی نیز قضاوت او با انتقاد شدید مصری‌ها روبه‌رو شد. انتخاب فاکوندو تلو، داور آرژانتینی، برای بازی حساس مرحله یک‌چهارم نهایی میان فرانسه و مراکش نیز با توجه به رقابت دیرینه و حساسیت‌های موجود میان خروس‌ها و آلبی‌سلسته، مورد سوال قرار گرفته است. اما فیفا بر چه اساسی داوران هر مسابقه را تعیین می‌کند؟ سعید النجیمی، داور بین‌المللی و کارشناس فعلی روزنامه اکیپ، معتقد است که روند انتخاب داوران از سوی فیفا چندان شفاف نیست. او در این باره گفت: «معیارهای دقیق تعیین داوران که در انحصار کمیته داوران قرار دارد، چه در فیفا و چه در سایر نهادها (مانند یوفا یا مسابقات باشگاهی)، کاملا مبهم باقی مانده است. در اصل، از مرحله حذفی جام جهانی به بعد، اولویت با داوران باهوش و باتجربه‌ای است.» گزارش کامل را در,https://t.me/IranintlTV /346431,,,
346430,,0:21 بر اساس گزارش‌ها بامداد ۱۷ تیرماه، پایگاه نیروی دریایی سپاه پاسدران در اسکله صیادی پُشَهر (پشت شهر) در بندرعباس هدف حمله آمریکا قرار گرفت. ویدیوهای رسیده به ایران اینترنشنال نشان می‌دهد که شماری از قایق‌داران محلی در حوالی اسکله تجمع کردند. 113.9K 08:30 AM,https://t.me/IranintlTV /346430,,,
346429,,5:16 روح‌الله رحیم‌پور، تحلیلگر سیاسی، به ایران‌اینترنشنال گفت تکرار حملات جمهوری اسلامی به کشورهای منطقه می‌تواند آمریکا را به این نتیجه برساند که هزینه ادامه مذاکرات دیپلماتیک افزایش یافته و دیگر ضرورتی برای حفظ این روند وجود ندارد @iranintltv 111.8K 08:21 AM,https://t.me/IranintlTV /346429,,,
346428,,احمد مروی، تولیت آستان قدس رضوی گفت: «با نظر مجتبی خامنه‌ای، محل دفن جنازه علی خامنه‌ای، در مسیر زائران محل دفن امام هشتم شیعیان در مشهد خواهد بود.»مروی اعلام کرد به مجتبی خامنه‌ای پیشنهاد شده بود تا جایی شبیه محل دفن شیخ بهایی برای خامنه‌ای ساخته شود «تا به‌تدریج ماندگار شود»، اما او با این موضوع مخالفت کرده است. تولیت آستان قدس رضوی همچنین افزود اختیار تعیین مکان دفن جنازه علی خامنه‌ای با «بیت رهبری» است و هر کجا که تعیین شود، آنجا انجام خواهد شد. 113.9K edited 08:21 AM,https://t.me/IranintlTV /346428,,,
346427,,0:32 ویدیوهای رسیده به ایران اینترنشنال لحظه وقوع انفجار و مشاهده نور آن در مناطقی از بندرعباس را نشان می‌دهد. بر اساس گزارش‌ها، همزمان با حمله بامداد چهارشنبه آمریکا، چندین تعدادی خودروی پلیس و گروهی از نیروهای سپاه پاسداران در محدوده بازار ماهی‌فروش‌های بندرعباس مستقر شده بودند. 105.7K 08:13 AM,https://t.me/IranintlTV /346427,,,
346426,,Forwarded from ایران اینترنشنال ورزشی فدراسیون فوتبال مصر در پی شکست ۳ به ۲ مقابل آرژانتین در مرحله یک‌هشتم نهایی جام جهانی، شکایت رسمی خود را از تیم داوری به فیفا ارائه کرد. مصری‌ها با انتقاد شدید از تصمیم‌های داوری، رسما خواستار محرومیت و اخراج فرانسوا لتکسیه، داور فرانسوی، و دستیارانش از ادامه مسابقات شده‌اند. به گزارش روزنامه اسپانیایی آاس، هانی ابو ریدا، رییس فدراسیون فوتبال مصر، خواستار تحقیقات فوری درباره اشتباهات داوری علیه کشورش شده است. نقطه جنجالی این مسابقه، مردود شدن گل «مصطفی زیکو» در دقیقه ۵۸ از سوی اتاق کمک‌داور ویدیویی (VAR) و همچنین نادیده گرفتن خطای احتمالی روی «محمد صلاح» پیش از گل سوم آرژانتین در دقیقه ۲+۹۰ بود. حسام حسن، سرمربی مصر، پس از بازی به شبکه بی‌این اسپورت گفت: «ما تیم برتر زمین بودیم. آنچه اتفاق افتاد نه عادلانه بود و نه منصفانه. یکی از گل‌های ما مردود شد و هنوز هم دلیلش را نمی‌دانیم.» این اعتراض‌ها در پایان مسابقه به اوج رسید؛ جایی که چهار بازیکن مصر و حسام حسن کارت زرد گرفتند و یکی از اعضای کادر فنی نیز اخراج شد. @iranintltvsport 107.8K 08:08 AM,https://t.me/IranintlTV /346426,,,
346425,,5:19 دومین روز نشست کشورهای عضو ناتو در آنکارا با حضور سران ۳۲ کشور عضو، از جمله دونالد ترامپ، امانوئل مکرون، نخست‌وزیران بریتانیا و ایتالیا و صدراعظم آلمان در حال برگزاری است. گزارش فرزیا ثابتی و نرگس هورخش، خبرنگاران ایران‌اینترنشنال @iranintltv 105.7K 08:01 AM,https://t.me/IranintlTV /346425,,,
346424,,0:18 ویدیوی رسیده به ایران اینترنشنال، وضعیت اسکله صیادی شهر کوهستک شهرستان سیریک پس از حملات بامداد چهارشنبه را نشان می‌دهد. به گفته تعدادی از ماهی‌گیران حاضر در محل، این اسکله پیش از حمله آمریکا تخلیه شده بود و هنگام اصابت‌ها کسی در آنجا حضور نداشت. 109.9K 07:55 AM,https://t.me/IranintlTV /346424,,,
346423,,3:57 رسانه‌های استرالیایی در گزارش‌های خود به غیبت چهره‌های ارشد جمهوری اسلامی در مراسم تشییع جنازه علی خامنه‌ای، ابهام درباره جانشین او و آینده مبهم جمهوری اسلامی پرداختند. علیرضا محبی، خبرنگار ایران‌اینترنشنال گزارش می‌دهد @iranintltv 98.6K 07:54 AM,https://t.me/IranintlTV /346423,,,
346422,,اخبار بامدادی | چهارشنبه ۱۷ تیر 41:40 نسخه صوتی اخبار بامدادی | چهارشنبه ۱۷ تیر @iranintlTV 100.7K 07:49 AM,https://t.me/IranintlTV /346422,,,
346421,,0:22 ویدیوی رسیده به ایران اینترنشنال، آتش‌سوزی و برخاستن دود در اسکله بندر کوهستک شهرستان سیریک را نشان می‌دهد که هدف حمله بامدادی آمریکا قرار گرفت. 106.9K 07:42 AM,https://t.me/IranintlTV /346421,,,
346420,,روابط عمومی منطقه سوم دریایی سپاه پاسداران در بندر ماهشهر اعلام کرد یکی از نیروهای این نهاد در حملات بامداد چهارشنبه آمریکا کشته شده است. سپاه پاسداران هویت این نیرو را محمدرضا خزیمی اعلام کرد و گفت او در حین «مقابله با پهپادهای دشمن» و بر اثر اصابت ترکش پرتابه کشته شده است. این روابط عمومی جزئیات بیشتری درباره محل دقیق حمله یا شرایط وقوع آن منتشر نکرد. https://iranintl.com/202607085356 104.9K 07:29 AM,https://t.me/IranintlTV /346420,,,
346419,,Forwarded from ایران اینترنشنال ورزشی فیفا با انتشار بیانیه‌ای رسمی، اهانت «نژادپرستانه» به «آی‌شو‌اسپید» (IShowSpeed)، اینفلوئنسر و یوتیوبر مشهور آمریکایی، از سوی یک هوادار در جریان بازی آرژانتین و کیپ‌ورد در جام جهانی را محکوم و تحقیقات خود را آغاز کرد. در جریان پخش زنده این مسابقه در ورزشگاه میامی، یک هوادار آرژانتینی رو به اسپید کرد و با لحنی تند به او گفت: «برو تو باغ‌وحش گریه کن.» فیفا در واکنش به این اتفاق اعلام کرد: «فیفا هرگونه نژادپرستی، نفرت‌پراکنی و تبعیض را شدیدا محکوم می‌کند. جام جهانی مظهر اتحاد، تنوع و احترام است و هرکس این ارزش‌ها را خدشه‌دار کند، جایی در فوتبال ندارد.» این یوتیوبر ۲۱ ساله که با لباس تیم کیپ‌ورد در ورزشگاه حضور داشت، بر اساس قراردادی با فیفا، شبکه فاکس اسپورت و یوتیوب، بازی‌ها را به‌صورت زنده برای بیش از ۱۵۰ میلیون دنبال‌کننده خود پخش می‌کند. @iranintltvsport 105.9K 07:19 AM,https://t.me/IranintlTV /346419,,,
346418,,روایت شما از زندگی در دوران پس از انقلاب ملی و جنگ - چهارشنبه ۱۷ تیر: خانه‌ای که تا سال پیش ۲ میلیارد بود، الان قیمتش به ۷ میلیارد رسیده است. با پس‌انداز سال‌ها و در ۵۰ سالگی تصمیم داشتم یک واحد کوچک قدیمی‌ساز بخرم، به‌یک‌باره قیمت خانه بیش از صد درصد جهش کرد ولی پول من همون مقدار موند و بی‌ارزش شد. سه هفته است کارت عابر بانکم گم شده، رفتم بانک گفتند سیستم برای صدور کارت جدید، اختلال دارد. الان هم یک هفته است برای مراسم دفن خامنه‌ای بانک تعطیل شده است. به کارت عابر بانکم نیاز دارم، ولی بانک تعطیل است. هنوز بانک‌ها مشکل دارن و این موضوع روی کسب‌وکارها تاثیر گذاشته. تکلیف چک و قسط و کارت‌خوان هم مشخص نیست. از مسجدسلیمان: پیام می‌دهم؛ برق از ساعت ۱ بامداد تا ۴ صبح قطع می‌شه. با این گرمای بیش از حد هوا و شرجی زیاد، خیلی سخته. هر شب هم همین وضع رو تکرار می‌کنن... هنوز هیچی نشده دوباره دارن اینترنت رو قطع می‌کنن و فیلترشکن‌فروش‌ها دوباره دارن افزایش قیمت می‌دن. 108.1K 07:09 AM,https://t.me/IranintlTV /346418,,,
